"","p","n","cor","pval","stat"
"14482",10,500,0.5,1.77863859032925e-06,118.231971376486
"14483",10,500,0.5,0.00538566347381664,88.9522108864005
"14484",10,500,0.5,2.79467773031804e-09,138.400108115867
"14485",10,500,0.5,0.00176345545890821,93.5484858126089
"14486",10,500,0.5,8.18487002797148e-09,135.163108704189
"14487",10,500,0.5,0.000198406262859208,101.917800239649
"14488",10,500,0.5,0.119533764341004,74.0511017540519
"14489",10,500,0.5,1.79949437823314e-05,110.454448000196
"14490",10,500,0.5,0.000400624614537947,99.3001439311009
"14491",10,500,0.5,3.03821018282108e-05,108.638009404725
"14492",10,500,0.5,0.00702265597432605,87.8176846753399
"14493",10,500,0.5,3.89960426827264e-06,115.635224203704
"14494",10,500,0.5,8.37699329616312e-08,128.008446023686
"14495",10,500,0.5,1.46507975871152e-07,126.254825459429
"14496",10,500,0.5,0.000444452964500192,98.9079690493584
"14497",10,500,0.5,1.48176335034313e-09,140.293200174815
"14498",10,500,0.5,0.000697072492176734,97.1904032688471
"14499",10,500,0.5,4.34629577630956e-06,115.273337672773
"14500",10,500,0.5,4.00768028473094e-08,130.300200040028
"14501",10,500,0.5,0.000359898722920955,99.7035734510764
"14502",10,500,0.5,1.05565034557983e-08,134.3906150808
"14503",10,500,0.5,1.13723135332787e-06,119.694382869299
"14504",10,500,0.5,2.55430223153466e-07,124.496527182045
"14505",10,500,0.5,0.00472896896982988,89.5016629188634
"14506",10,500,0.5,9.00770038789334e-09,134.872571989361
"14507",10,500,0.5,6.22973481317269e-08,128.931825633786
"14508",10,500,0.5,4.45326100873497e-05,107.296816180754
"14509",10,500,0.5,6.0132439000376e-07,121.758048573248
"14510",10,500,0.5,7.83342293342851e-05,105.290755697885
"14511",10,500,0.5,1.19491270024963e-05,111.858712905075
"14512",10,500,0.5,0.0108736259284021,85.907162523629
"14513",10,500,0.5,2.32409425478867e-05,109.57013266579
"14514",10,500,0.5,0.0189403630777376,83.3967216187794
"14515",10,500,0.5,0.0106043305506799,86.0182502643177
"14516",10,500,0.5,3.8806203873332e-11,150.931740124015
"14517",10,500,0.5,0.000584858044380122,97.8637382853106
"14518",10,500,0.5,0.000949800113216027,95.9922326111372
"14519",10,500,0.5,3.49622814654483e-06,115.998790448169
"14520",10,500,0.5,0.00148279697569076,94.2397821762278
"14521",10,500,0.5,2.15321663276697e-07,125.03843315956
"14522",10,500,0.5,0.000178628401036765,102.303759956503
"14523",10,500,0.5,0.00592610163116414,88.5454996857027
"14524",10,500,0.5,8.23657604818011e-05,105.110972449291
"14525",10,500,0.5,3.29027861663635e-11,151.405404864459
"14526",10,500,0.5,6.67490492672065e-06,113.833771227477
"14527",10,500,0.5,0.000749898276434247,96.908818203616
"14528",10,500,0.5,0.0283306992930673,81.5049259321347
"14529",10,500,0.5,8.68361256140246e-06,112.944560299561
"14530",10,500,0.5,1.01253561860957e-05,112.423023830938
"14531",10,500,0.5,5.19139450911448e-06,114.678709120422
"14532",10,500,0.5,0.000638350007829549,97.5285701239533
"14533",10,500,0.5,0.000112922764916983,103.974619753419
"14534",10,500,0.5,0.000976070219488288,95.885842123623
"14535",10,500,0.5,0.000182237949372323,102.230329311142
"14536",10,500,0.5,4.30945641067891e-08,130.075558311172
"14537",10,500,0.5,6.28287420891487e-07,121.616716098294
"14538",10,500,0.5,1.34448821073858e-08,133.654151885822
"14539",10,500,0.5,0.000311496384129626,100.244725417746
"14540",10,500,0.5,8.14936330040597e-08,128.094504183817
"14541",10,500,0.5,1.492193437536e-06,118.807567083987
"14542",10,500,0.5,3.2342738811529e-10,144.783651094515
"14543",10,500,0.5,0.00471461021444675,89.5144638417984
"14544",10,500,0.5,1.31018544831391e-05,111.543998013875
"14545",10,500,0.5,9.2597347354998e-05,104.690502311827
"14546",10,500,0.5,2.47461947279609e-08,131.786549189499
"14547",10,500,0.5,4.34347519221119e-06,115.275506281528
"14548",10,500,0.5,0.0072533121346503,87.6782884729342
"14549",10,500,0.5,3.93808267842877e-05,107.729494827839
"14550",10,500,0.5,9.31568926743335e-06,112.706216772091
"14551",10,500,0.5,0.000564103378507052,98.0017871435229
"14552",10,500,0.5,0.00103381788015444,95.6613060619208
"14553",10,500,0.5,0.0196653420420667,83.2229260073945
"14554",10,500,0.5,0.0135311201422254,84.930293167125
"14555",10,500,0.5,0.00777949931935717,87.3752364592117
"14556",10,500,0.5,0.000110537808707756,104.051827793672
"14557",10,500,0.5,0.000310310993803996,100.258973870507
"14558",10,500,0.5,0.000410466579404568,99.2085971433786
"14559",10,500,0.5,2.27743414231762e-05,109.640437637967
"14560",10,500,0.5,4.47542331830592e-08,129.958541277361
"14561",10,500,0.5,0.0230017969574392,82.492031577598
"14562",10,500,0.5,0.00124735004328114,94.9240349108717
"14563",10,500,0.5,1.83332515002942e-05,110.390246829816
"14564",10,500,0.5,3.30328480078258e-08,130.897246098202
"14565",10,500,0.5,0.0358515691417106,80.3668225082126
"14566",10,500,0.5,7.84126113399679e-13,161.966929733785
"14567",10,500,0.5,0.0307096430255317,81.1179949614839
"14568",10,500,0.5,0.00281625150147924,91.653222941037
"14569",10,500,0.5,3.58835277332477e-08,130.641757773965
"14570",10,500,0.5,2.57758751126207e-07,124.467697660849
"14571",10,500,0.5,0.0012211734019506,95.0076112126095
"14572",10,500,0.5,1.67678401417762e-06,118.425476297542
"14573",10,500,0.5,0.00534440640941591,88.9848191099778
"14574",10,500,0.5,3.12875008274108e-05,108.535473242685
"14575",10,500,0.5,1.51879562847991e-11,153.615640715761
"14576",10,500,0.5,1.18317950337257e-09,140.961521422357
"14577",10,500,0.5,8.18923382532833e-07,120.760637075986
"14578",10,500,0.5,5.87438149872457e-13,162.771163798968
"14579",10,500,0.5,6.42527375778348e-14,168.88283853202
"14580",10,500,0.5,0.0762618049870899,76.5224716927809
"14581",10,500,0.5,0.00067930840115858,97.2897189287007
"14582",10,500,0.5,0.00364197332344707,90.5933019166063
"14583",10,500,0.5,0.00111504374783811,95.3650233441783
"14584",10,500,0.5,1.30963450176294e-08,133.734236919867
"14585",10,500,0.5,1.04221975839915e-06,119.978281062747
"14586",10,500,0.5,1.546448233812e-07,126.084501550252
"14587",10,500,0.5,0.00647699680686864,88.1653641735226
"14588",10,500,0.5,1.53166461623482e-07,126.114780724373
"14589",10,500,0.5,6.98817510227839e-06,113.679111645584
"14590",10,500,0.5,2.02482736130809e-07,125.233121652604
"14591",10,500,0.5,0.000174076108471417,102.39844565603
"14592",10,500,0.5,3.89687199984291e-06,115.637560484725
"14593",10,500,0.5,0.000204192163242938,101.811922472165
"14594",10,500,0.5,4.32449106610478e-07,122.816988803542
"14595",10,500,0.5,2.37918473356825e-05,109.488876837692
"14596",10,500,0.5,3.12056814117249e-07,123.859448475571
"14597",10,500,0.5,4.18923785961051e-07,122.918753031811
"14598",10,500,0.5,6.1208571072126e-06,114.125563274106
"14599",10,500,0.5,0.00602662444884305,88.4737225821646
"14600",10,500,0.5,0.0147235378002062,84.5488366890893
"14601",10,500,0.5,0.00336043588687829,90.9264861810276
"14602",10,500,0.5,3.4816715003812e-10,144.56775475079
"14603",10,500,0.5,5.60690268677768e-06,114.420353209114
"14604",10,500,0.5,0.000280929223455874,100.630053140736
"14605",10,500,0.5,2.5682759887141e-07,124.47919537955
"14606",10,500,0.5,0.000705643167003053,97.143352960876
"14607",10,500,0.5,0.000484023211675827,98.5846861758512
"14608",10,500,0.5,0.260927179135607,69.2575388295863
"14609",10,500,0.5,0.0104599670168462,86.0788888208115
"14610",10,500,0.5,0.00032776172584683,100.054332006023
"14611",10,500,0.5,4.82757982457527e-05,107.012011931414
"14612",10,500,0.5,0.000810153159186743,96.6100108512753
"14613",10,500,0.5,0.000945419910353766,96.0102458058641
"14614",10,500,0.5,7.34646448950305e-06,113.510335236559
"14615",10,500,0.5,1.71685091754985e-06,118.348014863997
"14616",10,500,0.5,0.140245236667708,73.129604852685
"14617",10,500,0.5,1.45812568380258e-06,118.883132397349
"14618",10,500,0.5,0.0593433527379568,77.8372631904878
"14619",10,500,0.5,1.67665876385138e-05,110.697898423191
"14620",10,500,0.5,6.52416818483703e-07,121.495204133429
"14621",10,500,0.5,1.59932223124625e-08,133.124277594145
"14622",10,500,0.5,0.0159993785018288,84.1711379721338
"14623",10,500,0.5,9.24181543608536e-06,112.733242694304
"14624",10,500,0.5,0.00178748796860662,93.4942739672978
"14625",10,500,0.5,0.0118911941642644,85.5093151548647
"14626",10,500,0.5,7.87353422092094e-06,113.276151450774
"14627",10,500,0.5,2.98724614594996e-07,123.998540023333
"14628",10,500,0.5,4.9390815371178e-06,114.845668027095
"14629",10,500,0.5,0.000142133230801619,103.139364762355
"14630",10,500,0.5,4.50077215310351e-07,122.688956177417
"14631",10,500,0.5,0.00271039291176023,91.8099689898664
"14632",10,500,0.5,9.71755733686327e-05,104.516791622102
"14633",10,500,0.5,0.00214456707994093,92.7615176037941
"14634",10,500,0.5,2.620692132901e-06,116.95479750036
"14635",10,500,0.5,0.000688829685097118,97.236181053201
"14636",10,500,0.5,4.9095078298944e-10,143.559096095131
"14637",10,500,0.5,0.000831885709330341,96.5074516655524
"14638",10,500,0.5,1.46652274029429e-09,140.323940525131
"14639",10,500,0.5,8.40153007319706e-05,105.039865823744
"14640",10,500,0.5,0.00325510099980597,91.0579857323943
"14641",10,500,0.5,0.00910026611407366,86.6917562345155
"14642",10,500,0.5,0.00795788657802965,87.276845095815
"14643",10,500,0.5,2.28971904654535e-13,165.383985916862
"14644",10,500,0.5,0.176267290556628,71.7637483357267
"14645",10,500,0.5,0.00168329712980231,93.7345444007409
"14646",10,500,0.5,1.1770649311428e-07,126.943177994886
"14647",10,500,0.5,0.0266226852549865,81.8013956526162
"14648",10,500,0.5,0.000291877923459303,100.487574971784
"14649",10,500,0.5,0.121289169977131,73.9680600113117
"14650",10,500,0.5,0.00129918056705469,94.7633893973206
"14651",10,500,0.5,6.31059071562291e-07,121.60252741766
"14652",10,500,0.5,0.000242587271841423,101.175197163976
"14653",10,500,0.5,3.93016264526254e-06,115.609203395181
"14654",10,500,0.5,3.43036826112858e-06,116.062030064441
"14655",10,500,0.5,0.00206407289299393,92.9159590698753
"14656",10,500,0.5,2.84729753490237e-09,138.344253264365
"14657",10,500,0.5,1.00148911103558e-05,112.460327912124
"14658",10,500,0.5,0.000122279548042172,103.686260072885
"14659",10,500,0.5,4.93984068910705e-10,143.54098697164
"14660",10,500,0.5,5.4945481983449e-08,129.322212432307
"14661",10,500,0.5,0.00122795586692059,94.9857929359852
"14662",10,500,0.5,8.12665638039987e-05,105.159127698267
"14663",10,500,0.5,5.68528235390623e-07,121.938605053362
"14664",10,500,0.5,0.208963168341151,70.7049078762015
"14665",10,500,0.5,0.0005042416392673,98.4292103933229
"14666",10,500,0.5,0.0313591643904801,81.0170838784399
"14667",10,500,0.5,0.0461659046542388,79.114793448188
"14668",10,500,0.5,0.00181226361224052,93.4391087654001
"14669",10,500,0.5,0.000553592822717838,98.073573077634
"14670",10,500,0.5,5.10800095813884e-05,106.81240224644
"14671",10,500,0.5,3.66425064551871e-05,107.982492293216
"14672",10,500,0.5,0.000145827033378308,103.04585455387
"14673",10,500,0.5,0.000508388654988976,98.3980638524106
"14674",10,500,0.5,1.99415782440279e-07,125.281426662334
"14675",10,500,0.5,0.00010195238225184,104.343819009232
"14676",10,500,0.5,1.3846848026063e-06,119.052106370496
"14677",10,500,0.5,0.000231752655487613,101.344395802561
"14678",10,500,0.5,2.42677284032622e-05,109.420150855396
"14679",10,500,0.5,0.000590641131678889,97.826111723251
"14680",10,500,0.5,0.0026219679693521,91.9454243491811
"14681",10,500,0.5,0.000362563043966137,99.6758657245514
"14682",10,500,0.5,3.19661450797437e-05,108.460496109153
"14683",10,500,0.5,0.00426474060618831,89.9353964937388
"14684",10,500,0.5,0.000843973366780826,96.4515156746775
"14685",10,500,0.5,0.000385605526897403,99.4441138823599
"14686",10,500,0.5,0.00289671889113474,91.5377729773481
"14687",10,500,0.5,0.0010554611535909,95.5802371916335
"14688",10,500,0.5,0.00448274228563361,89.7264362688254
"14689",10,500,0.5,0.00386364275166695,90.3477076978436
"14690",10,500,0.5,0.0325780523559661,80.8327219793692
"14691",10,500,0.5,2.4703299787818e-07,124.602686620891
"14692",10,500,0.5,2.59019892025862e-05,109.193751826535
"14693",10,500,0.5,0.000368305814238228,99.6168055543671
"14694",10,500,0.5,2.90946153993873e-06,116.608733152839
"14695",10,500,0.5,7.29476150085658e-07,121.134773915955
"14696",10,500,0.5,2.23805411787362e-07,124.915962238686
"14697",10,500,0.5,0.262360182875701,69.2207775825396
"14698",10,500,0.5,6.89681489298669e-05,105.74579637408
"14699",10,500,0.5,0.0298560604180482,81.2535943781093
"14700",10,500,0.5,8.79246307227984e-07,120.530362578416
"14701",10,500,0.5,0.0399636779587731,79.8331332176008
"14702",10,500,0.5,2.03088380698364e-06,117.796008615162
"14703",10,500,0.5,0.00165664209502614,93.7982917391917
"14704",10,500,0.5,1.2405386553784e-07,126.77820967021
"14705",10,500,0.5,0.0091648110936724,86.6607871750524
"14706",10,500,0.5,7.57147992856658e-06,113.408409653403
"14707",10,500,0.5,2.35296464444003e-12,158.891907865572
"14708",10,500,0.5,0.00727694057940886,87.6642443396954
"14709",10,500,0.5,0.00537496114236002,88.9606469924511
"14710",10,500,0.5,0.00147133418866408,94.2706050120073
"14711",10,500,0.5,3.52480158387602e-05,108.118501666857
"14712",10,500,0.5,7.6537672639749e-07,120.979464720152
"14713",10,500,0.5,2.2816444506812e-05,109.634036355311
"14714",10,500,0.5,0.0690523041905555,77.0479680551887
"14715",10,500,0.5,3.60621704889342e-06,115.895736118341
"14716",10,500,0.5,0.00183081936235285,93.3982617917356
"14717",10,500,0.5,1.1490779825964e-11,154.409791174925
"14718",10,500,0.5,9.59957530922215e-07,120.245428316557
"14719",10,500,0.5,1.25973114331572e-07,126.729963734419
"14720",10,500,0.5,7.61537766674829e-07,120.995726587073
"14721",10,500,0.5,1.71175542650007e-07,125.76410151402
"14722",10,500,0.5,4.34822889159573e-07,122.799452045911
"14723",10,500,0.5,3.1052230367084e-11,151.571400522712
"14724",10,500,0.5,3.14591824452382e-07,123.833664394367
"14725",10,500,0.5,0.00151513503337997,94.1540382702271
"14726",10,500,0.5,0.000737743793583773,96.9718794454983
"14727",10,500,0.5,0.00163545813361576,93.8496567317424
"14728",10,500,0.5,1.0010572242039e-06,120.109260126498
"14729",10,500,0.5,0.00400792862758292,90.194915040535
"14730",10,500,0.5,0.000187758813038589,102.120696144029
"14731",10,500,0.5,0.00223294848158162,92.5981758816664
"14732",10,500,0.5,0.00291116564029781,91.517368522142
"14733",10,500,0.5,1.38385934573034e-09,140.496384001846
"14734",10,500,0.5,0.0166420053415675,83.9913216195174
"14735",10,500,0.5,0.000526187272728401,98.2671055079442
"14736",10,500,0.5,0.174935699719694,71.8100445586277
"14737",10,500,0.5,0.367257526000091,66.6445926922761
"14738",10,500,0.5,0.016665427266699,83.9848896321367
"14739",10,500,0.5,0.00532757961981623,88.9981865801
"14740",10,500,0.5,4.3557849020552e-08,130.042452525938
"14741",10,500,0.5,0.00141619279493943,94.4221602527259
"14742",10,500,0.5,1.89114199122737e-05,110.28315820789
"14743",10,500,0.5,0.251992634712784,69.4901121377969
"14744",10,500,0.5,0.00316175200318436,91.1779385056395
"14745",10,500,0.5,0.000152332302929808,102.886617609356
"14746",10,500,0.5,0.00449923740583724,89.7110183522947
"14747",10,500,0.5,1.22219610082201e-06,119.459585640029
"14748",10,500,0.5,0.0454259913493432,79.1957858742897
"14749",10,500,0.5,0.000118599628824112,103.79702738993
"14750",10,500,0.5,0.000495211490298161,98.4978944141465
"14751",10,500,0.5,1.33463659524484e-06,119.172377601537
"14752",10,500,0.5,3.52538805619479e-07,123.470376959287
"14753",10,500,0.5,9.44079941619625e-07,120.299572326545
"14754",10,500,0.5,0.0141361194465245,84.733026073385
"14755",10,500,0.5,8.19073155683642e-05,105.130980338443
"14756",10,500,0.5,0.00011381362230136,103.946185343863
"14757",10,500,0.5,1.13138702684434e-07,127.067412342725
"14758",10,500,0.5,6.13038763684723e-05,106.165317253557
"14759",10,500,0.5,2.21363317081073e-07,124.950741151492
"14760",10,500,0.5,0.00123813832139186,94.9532529113684
"14761",10,500,0.5,4.11337372456094e-08,130.219678353866
"14762",10,500,0.5,0.00153232382677959,94.1091714180729
"14763",10,500,0.5,5.17083147526586e-05,106.769142873094
"14764",10,500,0.5,5.79565530004346e-12,156.350874153047
"14765",10,500,0.5,0.00110507720902375,95.4002437122393
"14766",10,500,0.5,0.000564942630059916,97.9961107646728
"14767",10,500,0.5,0.0573496387458527,78.0132915072019
"14768",10,500,0.5,0.00341017031248514,90.8657501868373
"14769",10,500,0.5,0.00195395820678679,93.1367954549579
"14770",10,500,0.5,2.54194906138647e-07,124.511926860318
"14771",10,500,0.5,8.649500809046e-06,112.957901231951
"14772",10,500,0.5,1.96923459091853e-09,139.446217641598
"14773",10,500,0.5,1.16925505015713e-05,111.932793474392
"14774",10,500,0.5,0.000912910070677185,96.1464963981373
"14775",10,500,0.5,0.00111984305573065,95.3481706619324
"14776",10,500,0.5,5.07661780849216e-10,143.460673486171
"14777",10,500,0.5,0.000843654818701141,96.4529798745524
"14778",10,500,0.5,2.59955238416302e-07,124.440736961886
"14779",10,500,0.5,2.73023233940184e-06,116.819314260678
"14780",10,500,0.5,1.36732824257299e-07,126.472217453488
"14781",10,500,0.5,0.124154102109018,73.8346598711825
"14782",10,500,0.5,1.04643705483999e-06,119.96514982682
"14783",10,500,0.5,0.000133188431856111,103.37594261746
"14784",10,500,0.5,2.01013019377007e-10,146.173078246443
"14785",10,500,0.5,0.0468755532589954,79.0381950298287
"14786",10,500,0.5,3.03024036316279e-06,116.473884511068
"14787",10,500,0.5,0.000663830097328377,97.3783116833323
"14788",10,500,0.5,7.71426119882333e-07,120.954001423201
"14789",10,500,0.5,3.48707952219313e-07,123.505258901103
"14790",10,500,0.5,0.00750496297309866,87.5308688625566
"14791",10,500,0.5,0.000172757469428599,102.426320897512
"14792",10,500,0.5,2.33643930314061e-07,124.779532756003
"14793",10,500,0.5,1.25485036960299e-05,111.691542984061
"14794",10,500,0.5,2.51145985113834e-08,131.741130620079
"14795",10,500,0.5,0.00945294775738859,86.5249759452974
"14796",10,500,0.5,0.000596218664977816,97.7901567984108
"14797",10,500,0.5,0.000119598473536545,103.766635574286
"14798",10,500,0.5,0.126916227818725,73.708451613593
"14799",10,500,0.5,0.000109296829940534,104.092643669608
"14800",10,500,0.5,0.00150304614539964,94.1858853224716
"14801",10,500,0.5,0.00046446680844678,98.7411410100083
"14802",10,500,0.5,2.92193024813259e-06,116.59456033328
"14803",10,500,0.5,1.03455492188216e-08,134.451983122594
"14804",10,500,0.5,6.14599525271426e-05,106.156276434663
"14805",10,500,0.5,0.0448265782168251,79.262267356199
"14806",10,500,0.5,4.88122981585634e-09,136.725164359197
"14807",10,500,0.5,0.00283224297082274,91.6300320933596
"14808",10,500,0.5,4.25535542639779e-07,122.868608811998
"14809",10,500,0.5,0.00759103924442728,87.4815066367054
"14810",10,500,0.5,0.468881578335221,63.924417585474
"14811",10,500,0.5,5.4145900447551e-07,122.095522463974
"14812",10,500,0.5,0.000196451974301688,101.954238428781
"14813",10,500,0.5,3.27906375422205e-06,116.211943054746
"14814",10,500,0.5,3.58265305648169e-05,108.0614517838
"14815",10,500,0.5,2.47744880699032e-05,109.348396051438
"14816",10,500,0.5,3.04270449271634e-13,164.597245387545
"14817",10,500,0.5,3.66000938069068e-05,107.986554032998
"14818",10,500,0.5,3.48021641715994e-07,123.511547926975
"14819",10,500,0.5,2.27945835842433e-10,145.806356925769
"14820",10,500,0.5,0.00466688982653041,89.5572728087071
"14821",10,500,0.5,0.000156412531283713,102.790070502126
"14822",10,500,0.5,4.16903045210569e-05,107.529101547688
"14823",10,500,0.5,4.03863582370142e-07,123.035940511202
"14824",10,500,0.5,0.00143951513101226,94.357382820842
"14825",10,500,0.5,6.88221162417747e-09,135.688025634864
"14826",10,500,0.5,0.000348994090896883,99.8190785502402
"14827",10,500,0.5,5.351680400689e-10,143.305451355763
"14828",10,500,0.5,0.00174344295485307,93.5941699666666
"14829",10,500,0.5,0.11576374868766,74.2329529941913
"14830",10,500,0.5,0.00344073105192566,90.8288441903895
"14831",10,500,0.5,0.0428677284904431,79.4852116761826
"14832",10,500,0.5,6.59697804881197e-06,113.873346533314
"14833",10,500,0.5,0.00130951762535847,94.7320849469401
"14834",10,500,0.5,2.19565385154367e-05,109.767120275618
"14835",10,500,0.5,0.0238167166198671,82.3283489044575
"14836",10,500,0.5,3.55907107436518e-07,123.440013566652
"14837",10,500,0.5,1.0050766523744e-06,120.096239423214
"14838",10,500,0.5,0.00434075398171418,89.8614128893171
"14839",10,500,0.5,4.12763121224097e-08,130.208972976358
"14840",10,500,0.5,0.0027925395342846,91.6878412618501
"14841",10,500,0.5,1.76560193419123e-07,125.666291917727
"14842",10,500,0.5,3.43148664565896e-06,116.060946276691
"14843",10,500,0.5,0.00302439586771974,91.3606925689665
"14844",10,500,0.5,2.21303888835337e-05,109.739808845421
"14845",10,500,0.5,5.52112073249607e-06,114.472119101912
"14846",10,500,0.5,0.000426894656858208,99.0604018338487
"14847",10,500,0.5,6.35031096438447e-10,142.801576676552
"14848",10,500,0.5,5.06320183110712e-07,122.311142540338
"14849",10,500,0.5,1.56066303988953e-09,140.138899271937
"14850",10,500,0.5,0.0225224017699982,82.5908179341878
"14851",10,500,0.5,1.88198756499687e-09,139.581344122716
"14852",10,500,0.5,0.00233999501563742,92.4083855022036
"14853",10,500,0.5,0.000180961611288222,102.256132182424
"14854",10,500,0.5,0.000313077010226872,100.225807447658
"14855",10,500,0.5,0.00209468823523629,92.8565534181623
"14856",10,500,0.5,0.0064586318132116,88.1775383514173
"14857",10,500,0.5,0.00939179310942284,86.5534744413659
"14858",10,500,0.5,0.00651895215109954,88.1376731437081
"14859",10,500,0.5,0.000958080351420952,95.9583974103698
"14860",10,500,0.5,7.60886928729824e-06,113.391761051574
"14861",10,500,0.5,0.00135434334553508,94.5990144885486
"14862",10,500,0.5,1.60594695131559e-08,133.111644152764
"14863",10,500,0.5,2.66621054602053e-07,124.360269640321
"14864",10,500,0.5,0.00029168930712175,100.489985471419
"14865",10,500,0.5,0.000110087082196766,104.066600560298
"14866",10,500,0.5,0.00173881475792292,93.6048063330959
"14867",10,500,0.5,1.46938985844812e-07,126.245572229698
"14868",10,500,0.5,0.00665000574916552,88.052241746499
"14869",10,500,0.5,2.5353785567086e-05,109.268103491697
"14870",10,500,0.5,4.92000335292794e-06,114.858629995114
"14871",10,500,0.5,0.0263096440822524,81.857602817743
"14872",10,500,0.5,5.87944279318169e-08,129.11181774049
"14873",10,500,0.5,3.82958643237984e-06,115.695606659119
"14874",10,500,0.5,0.000977448588369757,95.8803359943956
"14875",10,500,0.5,1.70335123163181e-05,110.643547965392
"14876",10,500,0.5,0.00286703114191422,91.5800086656992
"14877",10,500,0.5,0.0379336126125698,80.0900930525872
"14878",10,500,0.5,0.000117906602256221,103.818260339507
"14879",10,500,0.5,1.3497135350833e-06,119.135686323372
"14880",10,500,0.5,0.0175880657271127,83.7379292005922
"14881",10,500,0.5,0.00430437142508311,89.8966698857148
"14882",10,500,0.5,3.27998769466275e-07,123.700611635974
"14883",10,500,0.5,1.50436119303585e-05,111.070487897678
"14884",10,500,0.5,8.42497409491771e-05,105.029870068969
"14885",10,500,0.5,3.81791949307232e-07,123.215694971159
"14886",10,500,0.5,2.48472347125375e-10,145.554630731293
"14887",10,500,0.5,4.17448443998597e-06,115.408018950415
"14888",10,500,0.5,4.93183949897443e-05,106.936510696273
"14889",10,500,0.5,1.99768454465344e-06,117.8502487105
"14890",10,500,0.5,0.0082378360764036,87.1265237108579
"14891",10,500,0.5,2.41730903923004e-06,117.221768388882
"14892",10,500,0.5,9.98151968781265e-06,112.471676609095
"14893",10,500,0.5,0.00127795149821874,94.8284329523838
"14894",10,500,0.5,2.97064860416445e-05,108.716482304381
"14895",10,500,0.5,1.50650251904004e-12,160.142568615147
"14896",10,500,0.5,3.80695239172038e-05,107.848434422476
"14897",10,500,0.5,6.0777233894896e-06,114.149353635638
"14898",10,500,0.5,9.28398237350431e-06,112.717790619492
"14899",10,500,0.5,3.35410167711781e-07,123.62933887287
"14900",10,500,0.5,1.28840961876275e-05,111.60132072391
"14901",10,500,0.5,0.00120371828382515,95.0642997427771
"14902",10,500,0.5,2.23752923062913e-05,109.701688253841
"14903",10,500,0.5,0.000141998355598426,103.142823592016
"14904",10,500,0.5,1.6402913043462e-06,118.497625266913
"14905",10,500,0.5,1.57771362733678e-05,110.9070179947
"14906",10,500,0.5,0.00122051203552553,95.009744940685
"14907",10,500,0.5,0.00293535903450703,91.4834122730769
"14908",10,500,0.5,4.38829905242876e-05,107.348606286291
"14909",10,500,0.5,0.0872176556190467,75.8010674845598
"14910",10,500,0.5,5.68213590826337e-05,106.435006210802
"14911",10,500,0.5,0.431144849519844,64.9334786110432
"14912",10,500,0.5,7.24989680973943e-08,128.45946663065
"14913",10,500,0.5,4.33384063510505e-06,115.282924239299
"14914",10,500,0.5,1.35462449027462e-05,111.429850159431
"14915",10,500,0.5,5.3310677937298e-09,136.459425679928
"14916",10,500,0.5,1.23161004121905e-05,111.755416067693
"14917",10,500,0.5,1.50890100464956e-07,126.161971788178
"14918",10,500,0.5,0.000311286613171259,100.24724305837
"14919",10,500,0.5,0.000116204195928198,103.870937060441
"14920",10,500,0.5,2.072497715272e-05,109.966862062121
"14921",10,500,0.5,4.11620222085561e-06,115.454942384176
"14922",10,500,0.5,0.00132004624621362,94.7004423893061
"14923",10,500,0.5,0.00205251207469925,92.9386100831679
"14924",10,500,0.5,0.00125655822503445,94.8950337483929
"14925",10,500,0.5,0.00431112858087879,89.8901005382105
"14926",10,500,0.5,0.0387260361425997,79.9883523100489
"14927",10,500,0.5,0.00528371906377123,89.0332179798419
"14928",10,500,0.5,9.94620429116791e-10,141.476027669031
"14929",10,500,0.5,0.00461629293919197,89.6031158560331
"14930",10,500,0.5,0.00367469111372842,90.5561771768662
"14931",10,500,0.5,0.00476717578888564,89.4677790985031
"14932",10,500,0.5,0.0876134489571607,75.7765017270044
"14933",10,500,0.5,0.00320905051815146,91.1167467392314
"14934",10,500,0.5,4.55723853681417e-05,107.215432936696
"14935",10,500,0.5,2.89052019305663e-12,158.313398565692
"14936",10,500,0.5,0.00141108516269306,94.4364826498751
"14937",10,500,0.5,1.89732775955026e-08,132.601519955836
"14938",10,500,0.5,3.07614966322611e-05,108.594685244518
"14939",10,500,0.5,2.94739216813235e-07,124.04130653438
"14940",10,500,0.5,2.34211806894488e-06,117.326084364365
"14941",10,500,0.5,9.13916612721895e-09,134.828597047972
"14942",10,500,0.5,2.0598558292165e-05,109.988017097428
"14943",10,500,0.5,0.001403555576871,94.4576871132324
"14944",10,500,0.5,0.00332483581186049,90.9704865766417
"14945",10,500,0.5,2.47170898351866e-05,109.356451110919
"14946",10,500,0.5,5.46190559560321e-07,122.067545554483
"14947",10,500,0.5,0.00291094683394233,91.5176768447295
"14948",10,500,0.5,2.95871143378647e-06,116.553095102838
"14949",10,500,0.5,0.0839674020282237,76.0065128850185
"14950",10,500,0.5,0.000131846736868894,103.412751062711
"14951",10,500,0.5,0.103508176938036,74.8607045350091
"14952",10,500,0.5,0.000838652083113345,96.4760447091243
"14953",10,500,0.5,0.0100085117146295,86.2736842677036
"14954",10,500,0.5,6.72383755353674e-07,121.397948930913
"14955",10,500,0.5,1.17936794781773e-06,119.575863019616
"14956",10,500,0.5,0.0466623508332474,79.0610984481927
"14957",10,500,0.5,6.55787715832862e-05,105.925424676948
